seq_id,seq_type,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30,R_31,R_32,R_33,R_34,R_35,R_36,R_37,R_38,R_39,R_40,R_41,R_42,R_43,R_44,R_45,R_46,R_47,R_48,R_49,R_50,R_51,R_52,R_53,R_54,R_55,R_56,R_57,R_58,R_59,R_60,R_61,R_62,R_63,R_64,R_65,R_66,R_67,R_68,R_69,R_70,R_71,R_72,R_73,R_74,R_75,R_76,R_77,R_78,R_79,R_80,R_81,R_82,R_83,R_84,R_85,R_86,R_87,R_88,R_89,R_90,R_91,R_92,R_93,R_94,R_95,R_96,R_97,R_98,R_99,R_100,R_101,R_102,R_103,R_104,R_105,R_106,R_107,R_108,R_109,R_110,R_111,R_112,R_113,R_114,R_115,R_116,R_117,R_118,R_119,R_120,R_121,R_122,R_123,R_124,R_125,R_126,R_127,R_128,R_129,R_130,R_131,R_132,R_133,R_134,R_135,R_136,R_137,R_138,R_139,R_140,R_141,R_142,R_143,R_144,R_145,R_146,R_147,R_148,R_149,R_150,R_151,R_152,R_153,R_154,R_155,R_156,R_157,R_158,R_159,R_160,R_161,R_162,R_163,R_164,R_165,R_166,R_167,R_168,R_169,R_170,R_171,R_172,R_173,R_174,R_175,R_176,R_177,R_178,R_179,R_180,R_181
nonb_050_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7715,-0.2795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0591,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1546,-0.0863,-0.0305,,,0.0535,,-0.0183,-0.186,-0.25,,,,,,,,,,,,,,,,,-0.0666,-0.4064,-0.0406,,,,,,,,-0.0,,,,,-0.0,,,,,,,-0.0025,-0.0172,,,-0.0744,,,,,,,,,,,,,,
nonb_051_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.0657,-0.0,-0.0329,-0.2011,,,0.0296,,,-0.3935,0.0417,,,-0.0527,,,,,,,,,,,,,,,,,0.0859,,-0.1997,,0.0002,,,,,-0.0331,0.1395,,,0.0477,,-0.2808,,-0.001,,,,,,,,,,-0.0056,-0.0032,-0.2647,-0.0014,-0.0025,,,,,-0.026,-0.0535,-0.0689,,,-0.045,-0.0006,-0.2883,-0.0,-0.01,,,,,,,,,,,,,,,,,-0.6775,,,,,,,,,,,,,,,,,,-0.0066,,,,,-0.0113,,,-0.0479,-0.0088,,,-0.0722,,,,,,,,,,
nonb_052_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002,,-0.0705,0.061,,-0.0006,-0.0002,-0.0,-0.0004,-0.0156,0.2286,,,0.8556,,,,,,,,,,,,,,,,,0.7191,,0.9262,,-0.0,,,,,0.0591,0.3077,,,-0.0042,,0.1332,,,,,,,,,,,,,,-0.0506,,,,,,,-0.04,-0.0002,-0.0141,,,-0.0004,,-0.0285,,,,,,,,,,,,,,,,,,,-0.0689,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0066,,,,,,,,,,,,,,
nonb_053_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0087,0.5738,-0.1269,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0056,0.043,,-0.0002,-0.0002,,,,,,,,,,,,,,,,,,,,-0.0,-0.0004,-0.0019,0.2895,-0.001,-0.0019,,,-0.0003,,0.2438,,-0.0002,,,,,,,,,,,,,,,,,0.6752,-0.0,,,,,,,,,,,,,,,,,,0.001,,,-0.4131,0.0422,,,-0.2741,,,,,,,,,,,,,,
nonb_054_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5166,-0.0002,-0.0535,-0.0109,,,,,,0.7188,,,,,,,,,,,,,,,,,,,,,,,-0.0002,-0.0014,-0.0014,,,,,,0.0019,0.043,-0.0004,0.1775,,0.0019,,-0.0066,,,,,,,,,,-0.178,0.027,0.2988,,-0.0189,,,,-0.0,0.2178,,-0.0594,,,-0.0352,,0.9875,0.0,0.2175,,,,,,,,,,,,,,,,,0.2698,,,,,,,,,,,,,,,,,,,,,,,,,,0.503,,,,-0.2025,,,,,,,,,,
nonb_056_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0156,,-0.0056,-0.0056,,,-0.1016,,,,-0.5368,,-0.136,-0.0141,,,,,,,,,,,,,,,,,-0.4259,,-0.0285,,,,,,-0.0,-0.0002,0.0164,,-0.0032,-0.0077,,-0.0285,,,,,,,,,,,,-0.0002,,,,-0.0438,-0.0141,-0.0047,-0.001,-0.0,-0.0355,,-0.0306,-0.0141,-0.0066,-0.0239,,0.0582,-0.1056,-0.2227,,,,,,,,,,,,,,,,,-0.5076,-0.2316,-0.0025,,-0.0,,,,,,,,,,,,,,,,,,-0.4472,-0.248,,,-0.2957,-0.0127,,,-0.0032,,,,,,,,,,
nonb_066_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.2889,-0.0172,-0.4031,0.4567,-0.0004,-0.01,,,,-0.3379,0.2963,,,,,,,,,,,,,,,,,,,,-0.0002,,0.0002,,,,,,,0.0241,0.0816,,,-0.0141,,0.0492,,-0.0066,,,,,,,,,,-0.155,-0.0006,-0.2387,,-0.0111,,,,,-0.035,-0.0002,-0.0039,,,-0.001,,-0.001,,-0.0141,,,,,,,,,,,,,,,,,-0.2563,,,,,,,,,,,,,,,,,,-0.0002,,,,,,,,-0.0564,,,,,,,,,,,,,,
nonb_067_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0032,,,,,,,,,0.067,0.5328,,0.0425,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,0.0004,,,,,,,,,,,,,,,,,,,,,-0.0961,-0.0657,-0.0655,-0.0004,,-0.0048,,-0.0756,-0.09,-0.0863,-0.0766,,-0.0865,-0.0506,-0.3672,,,,,,,,,,,,,,,-0.0,,-0.1318,-0.3906,-0.1269,,,,,,,,,,,,,,,,,0.0025,,,0.0156,0.1891,,,0.1427,-0.0164,,,,,,,,,,,,,
nonb_068_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0975,0.5534,0.006,0.4394,0.6027,,-0.0019,0.0509,,-0.0019,0.0842,-0.0004,,0.4456,-0.0002,,,,,,,,,,,,,,,,,-0.0,,,,-0.0006,,,,-0.0032,-0.0,,,,-0.0019,,,,-0.04,,,-0.0002,,,,,,,-0.4038,-0.65,-0.2139,,,,,,,-0.0039,,,,,,,-0.0156,-0.0006,-0.5958,,,,,,,,,,,,,,,,,-0.5211,,,,,,,,,,,,,,,,,,,,,,0.124,,,,,,,,-0.0,,,,,,,,,,
nonb_071_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,-0.64,-0.0535,-0.6919,-0.0881,-0.0,-0.0014,-0.0413,,,-0.5525,-0.2466,,,0.0025,,,,,,,,,,,,,,,,,0.7875,,0.0,,0.0002,,,,,0.0448,0.2947,,,0.0064,,0.615,,-0.0329,,,,,,,,,,-0.3525,-0.1097,-0.1713,-0.0002,-0.0002,,,,,-0.0141,-0.001,-0.01,,,-0.0032,-0.0004,-0.0862,-0.0002,-0.0375,,,,,,,,,,,,,,,,,-0.1754,,,,,,,,,,,,,,,,,,,,,,,-0.0025,,,,,,,,,,,,,,,,,
nonb_072_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3325,0.2963,,0.1702,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.0006,,-0.0002,-0.0019,,,,,,,,,,,,,,,,-0.2281,,0.525,-0.0039,0.1526,-0.0153,-0.0014,-0.001,,-0.0014,-0.0329,-0.0479,0.0602,,-0.523,-0.0077,-0.5862,,,,,,,,,,,,,,,,,-0.4282,-0.0225,-0.5532,,,,,,,,,,,,,,,,,-0.001,,,0.0791,-0.1181,,,0.5512,-0.145,,,-0.0025,,,,,,,,,,
nonb_073_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0014,-0.0564,-0.0019,-0.0188,0.1294,0.003,-0.0004,-0.0121,,-0.0002,0.2814,0.2361,,0.0,-0.0133,,,,,,,,,,,,,,,,,0.0748,,-0.0215,,0.0109,,,,0.0004,-0.0006,-0.0156,,,-0.0567,,0.0432,,-0.0,,,,,,,,,,-0.0113,-0.001,-0.1185,,-0.0004,,,,,,,,,,-0.0127,,-0.0452,-0.0006,-0.0564,,,,,,,,,,,,,,,,,-0.0591,,-0.0,,,,,,,,,,,,,,,-0.0,0.0406,0.0119,,-0.0002,-0.0131,-0.0025,,,-0.0036,-0.0,,,-0.0002,,,,,,,,,,
nonb_074_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0006,-0.4867,-0.0019,-0.0164,-0.0812,,,0.0,,,0.0525,0.1983,,-0.0002,,,,,,,,,,,,-0.211,,,,,,,,,,,,,,,0.0002,,,,,,,,-0.0077,,,,,,,,,,-0.3752,-0.0225,-0.2382,,,,,,,,,0.0535,,,-0.1425,,-0.2346,-0.1056,-0.4676,,,,,,,,,,,,,,,,,-0.2133,,-0.0002,,,,,,,,,,,,,,,,,-0.4062,,,-0.3906,-0.4307,,,0.1984,-0.0039,,-0.0,-0.0533,,,,,,,,,,
nonb_075_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0722,-0.0478,-0.001,-0.0278,0.0476,,,0.0211,,,0.3241,0.0375,,0.0006,,,,,,,,,,,,,,,,,,0.1955,,,,-0.0,,,,-0.0002,-0.0004,0.287,,-0.0002,,,-0.0006,,-0.04,,,-0.0,,,,,,,-0.1598,-0.0827,-0.0808,,,,,,,0.0002,,,,,,,-0.0047,-0.0019,-0.0193,,,,,,,,,,,,,,,,,0.2375,,,,,,,,,,,,,,,,,,-0.0004,-0.0004,,,0.0434,,,,0.1699,0.0478,,,0.0525,,,,,,,,,,
nonb_080_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.1314,,-0.0172,-0.0039,,,,,,-0.315,-0.1508,,,-0.0002,,,,,,,,,,,,,,,,,-0.0,,-0.0002,,,,,,,-0.0004,0.0479,,,-0.0096,,,,,,,,,,,,,,-0.0113,,,,-0.0225,,,,,0.053,-0.0002,-0.0086,,,-0.0156,,0.0183,,-0.1977,,,,,,,,,,,,,,,,,0.0582,-0.0,,,,,,,,,,,,,,,,,,,,,,0.0041,,,0.0,-0.0077,,,-0.0113,,,,,,,,,,
nonb_081_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1756,-0.0066,-0.1498,0.0225,,,,,,,,,,,,,,,,,,,0.0019,,,,,,,-0.0424,-0.0052,,,0.0006,,-0.0376,,,,,,,,,,,,,,-0.01,-0.0,-0.0916,,,,-0.0047,-0.2004,-0.4472,-0.0977,,,-0.2503,,-0.1914,,,,,,,,,,,,,,,,,,,-0.5814,,-0.0056,,,,,-0.0002,,,-0.0014,,,,,-0.0,,,,-0.1182,,,-0.2988,-0.1314,,,-0.4997,,,,,,,,,,,,,,
nonb_082_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,,-0.0352,-0.0898,,,0.7256,,,-0.0039,-0.0005,,,0.2082,,,0.0014,,,,,,,,,,,,,,0.9506,,0.0827,,,,,,0.0,-0.055,-0.0004,-0.0047,,,,0.5885,,,,,,,,,,,,-0.0,-0.0004,-0.0702,,-0.0002,,,,-0.0,-0.0063,-0.0113,0.0345,,,-0.0004,,0.2844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0375,-0.0207,,,-0.0,,,,,,,,,,,,,,,,,,
nonb_085_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004,0.4474,,,0.7023,,,-0.5166,-0.188,,,0.0689,,,,,,,,,,,,,,,,,0.7014,,0.7656,,0.0374,,,,-0.0006,-0.0135,0.1012,,-0.0076,0.195,,0.0244,,,,,,,,,,,,,,,,,,,-0.0019,-0.0127,-0.0059,-0.0,-0.0002,,,,,,,,,,,,,,,,,,,,,,,,-0.6234,,,,,,,,,,,,,,,,,,-0.0006,,,,,,,,0.0001,-0.0,,,,,,,,,,,,,
nonb_086_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6704,,,0.591,,,0.9025,0.1225,,,,,,,,,,,,,,,,,,,,0.8672,,0.0,,,,,,,,-0.0,-0.0,0.0001,0.0452,,0.0352,,,,,,,,,,,,,,,,0.0088,,,,-0.0,0.7932,,,,,,,0.9144,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonb_087_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002,,,,,,,,,-0.1056,0.1402,,0.0306,,,,,,,,,,,,,,,,,,-0.0025,,,,,,,,,,0.0006,0.3675,0.6602,0.6704,,,,,,,,,,,,,,,,,,-0.0,,,,,0.0107,,-0.0002,,,-0.0006,,-0.1547,-0.0,-0.0317,,,,,,,,,,,,,,,,,0.2637,-0.0002,0.0,,,,,,,,,,,,,,,,,0.0019,,,0.0594,0.4303,,,0.4837,-0.0056,,,-0.001,,,,,,,,,,
nonb_088_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.752,0.1394,0.9084,0.6116,,,0.2256,,,0.8672,,,0.0002,0.0047,,,,,,,,,,,-0.0002,,,,,,,,,,0.2316,,,,0.0014,,0.327,0.0025,,,,,,-0.3379,,,-0.0032,,,,,,,-0.6551,-0.0047,-0.0002,,,,,,,,,,,,,,0.4301,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nonb_089_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0183,,-0.0004,-0.0002,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,-0.1055,-0.0006,-0.118,,-0.0,,-0.8086,,,,,,,,,,,,,,0.0217,-0.0,-0.591,,,,-0.0264,-0.0831,-0.2557,-0.15,,,0.1252,-0.0004,0.7819,,0.001,,,,,,,,,,,,,,,,,0.9506,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,0.3059,,,,,,,,,,,,,,
nonb_115_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0027,-0.0006,0.0005,0.1562,,,0.2316,,,0.3697,0.0164,-0.0,-0.0,,,,-0.0,,,,,,,,,,,,,,-0.2891,,0.116,,0.0136,,,,-0.0025,-0.0156,-0.0122,,,0.0238,,0.3352,,-0.0,,,,,,,,,,-0.0032,,0.09,,0.0002,-0.0004,-0.0008,-0.0006,,0.0139,,-0.0,,,,,0.1206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0306,,,,,,,,,,,,,,
nonb_116_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,-0.0641,,,,,,,,,,,,,,,-0.0002,,-0.0002,-0.0077,,,-0.004,,,-0.0014,-0.1519,,0.0562,-0.0188,,,,,,,,,,,,,,,,,,,-0.0188,,,,,,,-0.0328,0.0328,,,-0.0295,-0.0,0.0033,,,,,,,,,,,,-0.0,,,,-0.0355,,-0.0004,,-0.0056,-0.0203,-0.0773,-0.0338,,,-0.0197,-0.0002,-0.2067,-0.04,-0.0002,,,,,,,,,,,,,,,,,-0.138,-0.0703,-0.1153,,,,,,,,,,,,,,,,-0.0002,-0.0437,-0.0274,,-0.0039,-0.0742,,,-0.0052,-0.0094,,,,,,,,,,,,,
nonb_117_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0014,,,,,,,,,,,,,,-0.0066,-0.2438,-0.0,-0.1914,-0.0131,,,-0.0509,,,-0.3178,-0.1508,,-0.0172,-0.0002,,,,,,,,,,,,,,,,,-0.495,,0.0001,,,,,,-0.0066,-0.2956,-0.0033,,,,,-0.0002,,,,,,,,,,,,-0.0047,-0.0006,-0.0066,,,,,,,-0.135,-0.1806,-0.1833,,,0.0,,-0.0869,-0.0002,-0.0673,,,,,,,,,,,,,,,,,-0.1723,,,,,,,,,,,,,,,,,,-0.0193,0.0004,,,-0.0581,-0.1431,-0.0014,-0.1053,-0.4097,-0.2297,,-0.0,-0.2168,,,,,,,,,,
