seq_id,seq_type,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,R_10,R_11,R_12,R_13,R_14,R_15,R_16,R_17,R_18,R_19,R_20,R_21,R_22,R_23,R_24,R_25,R_26,R_27,R_28,R_29,R_30,R_31,R_32,R_33,R_34,R_35,R_36,R_37,R_38,R_39,R_40,R_41,R_42,R_43,R_44,R_45,R_46,R_47,R_48,R_49,R_50,R_51,R_52,R_53,R_54,R_55,R_56,R_57,R_58,R_59,R_60,R_61,R_62,R_63,R_64,R_65,R_66,R_67,R_68,R_69,R_70,R_71,R_72,R_73,R_74,R_75,R_76,R_77,R_78,R_79,R_80,R_81,R_82,R_83,R_84,R_85,R_86,R_87,R_88,R_89,R_90,R_91,R_92,R_93,R_94,R_95,R_96,R_97,R_98,R_99,R_100,R_101,R_102,R_103,R_104,R_105,R_106,R_107,R_108,R_109,R_110,R_111,R_112,R_113,R_114,R_115,R_116,R_117,R_118,R_119,R_120,R_121,R_122,R_123,R_124,R_125,R_126,R_127,R_128,R_129,R_130,R_131,R_132,R_133,R_134,R_135,R_136,R_137,R_138,R_139,R_140,R_141,R_142,R_143,R_144,R_145,R_146,R_147,R_148,R_149,R_150,R_151,R_152,R_153,R_154,R_155,R_156,R_157,R_158,R_159,R_160,R_161,R_162,R_163,R_164,R_165,R_166,R_167,R_168,R_169,R_170,R_171,R_172,R_173,R_174,R_175,R_176,R_177,R_178,R_179,R_180,R_181
nonb_023_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0125,-0.0243,,,0.237,,,0.0127,0.0156,,0.0548,0.1036,,,,,,,,,,,,,,,,,,,0.3203,-0.0004,0.5159,-0.0,-0.0,,0.1107,-0.0023,0.5715,0.5271,0.0731,0.4348,,0.0009,,,,,,,,,,,,,,-0.0014,,0.3305,,,-0.0002,-0.0066,-0.0252,,0.0,,,0.2486,,0.7543,,-0.0002,,,,,,,,,,,,,,,,,0.0049,,,,,,,,,,,,,,,,,,-0.007,0.0975,,,0.6689,0.8211,,,0.0002,-0.0002,,,,,,,,,,,,,
nonb_024_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,0.2006,-0.0002,0.0995,0.2718,,,,,,,,,,,,,,,,,-0.0452,,0.2864,,0.3452,,,,0.0625,-0.14,0.3678,0.0,0.1094,0.0061,,0.0013,,,,,,,,,,,,,,,,0.3934,,,-0.0156,-0.0127,0.2381,-0.2625,0.37,-0.0014,,0.0113,,0.3437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4514,,,,0.5941,0.0141,,,0.1832,,,,,,,,,,,,,,
nonb_025_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0032,,,-0.0329,0.2966,-0.1269,0.0524,0.1969,,,,,,,,,,,,,,,,,,,0.0938,,0.0264,,,,0.0122,-0.0162,0.288,,,0.2889,,0.0032,,,,,,,,,,,,,,,,-0.5129,,,,,-0.2328,-0.0066,0.1463,-0.6954,-0.6755,-0.1041,,-0.0441,,,,,,,,,,,,,,,,,,,-0.0244,,0.0,,0.0077,,,,,,,,,,,-0.0,,,-0.0022,0.675,,-0.0,0.0421,0.0243,,-0.0002,-0.0066,,,,,,,,,,,,,,
nonb_026_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,,,-0.0019,0.5371,-0.0002,0.1939,0.0826,,,,,,,,,,,,,,,,,0.0105,,0.1475,-0.0,0.0723,-0.001,-0.0002,-0.0002,0.1564,-0.009,0.092,0.0081,-0.1556,-0.0027,,0.1603,,,,,,,,,,,,,,,,0.1482,,-0.0004,-0.1016,-0.1314,-0.2514,-0.0827,-0.4235,-0.0066,-0.0,0.0281,,0.3051,,,,,,,,,,,,,,,,,,,0.001,,-0.0002,,-0.0204,,,,,,,,,,,-0.0006,,,0.0,0.0896,,,0.2922,0.8211,,,0.4225,,,,,,,,,,,,,,
nonb_029_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004,,,,0.2777,-0.0002,0.2819,0.2019,,,,,,,,,,,,,,,,,,,0.0853,,0.0791,,,,0.0677,-0.041,0.3047,,-0.0007,0.3221,,-0.0023,,,,,,,,,,,,,,-0.0,,0.1462,,-0.0031,-0.0087,-0.0032,-0.1885,-0.2948,-0.2515,-0.1225,,-0.033,,-0.0011,,,,,,,,,,,,,,,,,,,-0.0,,,,-0.0014,-0.0,,-0.001,,,-0.0,,,,-0.0141,-0.0689,-0.0047,-0.0077,0.003,0.0451,,,0.0721,0.04,,-0.0,0.1573,,,,,,,,,,,,,,
nonb_032_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8441,,0.4988,0.2691,,,,,,,,,,,,,,,,,,,0.0006,,0.0491,,,,0.1875,-0.2046,0.3998,,-0.0002,0.1181,,0.0,,,,,,,,,,,,,,,,-0.0141,,,,,0.0338,-0.2259,0.1048,-0.0032,-0.0019,-0.0611,,0.0225,,,,,,,,,,,,,,,,,,,,,,,-0.0002,,,-0.0,,,,,,,-0.0006,-0.0077,-0.0004,-0.0004,0.1422,0.3832,,,0.2659,0.3164,,,0.0205,,,,,,,,,,,,,,
nonb_046_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0657,,0.6982,0.0452,,,,,,,,,,,,,,,,,0.0088,,0.0722,,0.3306,,,,0.0292,0.2869,0.0782,,,0.088,,0.0019,,,,,,,,,,,,-0.0,-0.0,-0.0002,,-0.0047,,,,,-0.1057,-0.094,0.2172,,,0.1181,,0.3177,-0.0,-0.0056,,,,,,,,,,,,,,,,,0.0867,,,,,,,,,,,,,,,,,,0.0794,0.0683,,-0.0127,0.33,0.1139,,-0.0004,0.0479,,,,,,,,,,,,,,
nonb_047_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2441,,0.73,0.0977,,,,,,,,,,,,,,,,,-0.0002,,0.2563,,0.0156,,,,0.3586,-0.1128,-0.1864,,,0.5619,,0.001,,,,,,,,,,,,,,0.0002,0.0,0.0039,,,,,-0.6704,-0.8614,-0.2281,,,0.0023,,-0.0898,,-0.0019,,,,,,,,,,,,,,,,,-0.3713,-0.0002,-0.0452,,,,,-0.0,,,-0.0,,,,,-0.0025,,-0.0,0.2251,0.3072,,-0.001,-0.1903,-0.2627,,,-0.0475,,,,,,,,,,,,,,
nonb_048_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,0.0651,,0.1589,0.3596,,,,,,,,,,,,,,,,,-0.0014,,0.341,,0.2256,,,,0.0971,-0.0314,0.6767,0.0479,0.3015,0.1882,,0.0,,,,,,,,,,,,,,,,0.3705,,-0.001,-0.0025,-0.0056,0.6328,-0.0244,-0.1039,-0.0004,-0.0,0.0752,,,,,,,,,,,,,,,,,,,,,-0.0002,,,,,,,,,,,,,,,,,,0.0614,-0.0003,,-0.01,-0.1841,0.0341,,-0.0002,-0.0207,,,,,,,,,,,,,,
nonb_049_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0032,0.691,,0.3985,0.4225,,,,,,,,,,,,,,,,,,,0.0004,,0.4727,,,,0.2616,-0.2615,0.2143,,0.0,0.3025,,0.0032,,,,,,,,,,,,,,,,0.1118,,,,,-0.1169,-0.4064,-0.347,,,0.0896,,0.7547,,,,,,,,,,,,,,,,,,,0.0025,,,,,,,,,,,,,,,-0.0,,,-0.1312,0.147,,,0.691,0.5578,,,0.2756,,,,,,,,,,,,,,
nonb_050_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7547,-0.2039,-0.0077,0.2166,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,0.0739,-0.0403,-0.0066,,,-0.0141,,,,,,,,,,,,,,,,,,-0.04,,-0.0002,,,-0.2328,-0.7332,-0.1623,,,0.2015,,-0.0006,,,,,,,,,,,,,,,,,,,,,0.0004,,,,,-0.0039,,,-0.0264,,,,,-0.012,,,0.0,0.6449,,-0.0039,-0.264,0.1334,,-0.0113,-0.5425,,,,,,,,,,,,,,
nonb_051_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,0.2256,,0.2855,0.0274,,,,,,,,,,,,,,,,,-0.0564,,-0.0625,,0.3637,,,,0.0156,-0.117,0.043,,,0.2338,,-0.0172,,,,,,,,,,,,,,,,-0.2627,,,,,0.0425,-0.1631,0.1937,-0.3164,-0.3094,0.0054,,-0.0038,-0.0019,-0.0113,,,,,,,,,,,,,,,,,-0.3459,,,,0.0,,,,,,,,,,,,,,0.0031,0.2108,,-0.0002,0.7528,0.1952,,-0.0,-0.0594,-0.25,,,,,,,,,,,,,
nonb_052_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004,-0.0625,,0.443,0.136,,,,,,,,,,,,,,,,,,,0.0014,,0.591,,,,0.0064,-0.1173,0.1808,,,0.224,,0.0001,,,,,,,,,,,,,,-0.0077,,0.0056,,,,-0.0,-0.1934,-0.0968,-0.1328,,,0.2264,-0.0,-0.288,,-0.0,,,,,,,,,,,,,,,,,-0.4727,,-0.01,,,,,,,,-0.0,,,,,-0.0,,,0.1856,0.3892,,-0.01,0.0325,-0.1225,,-0.0,0.348,,,,,,,,,,,,,,
nonb_053_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.075,-0.0014,0.7538,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0977,-0.135,0.1255,,-0.0002,0.0021,,0.0,,,,,,,,,,,,,,,,0.1676,,,-0.0002,-0.0028,-0.0372,-0.4466,0.0191,,,0.3303,,0.0863,,,,,,,,,,,,,,,,,,,-0.0006,-0.0,0.0976,,,,,-0.0006,,,-0.0,,,,,-0.0004,,,0.3575,0.2957,,,0.7625,0.0385,,,-0.0025,,,,,,,,,,,,,,
nonb_054_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0189,0.691,,0.8441,0.0,,,,,,,,,,,,,,,,,,,0.0731,-0.5347,-0.3612,,,,0.0689,-0.0066,-0.1737,-0.4971,-0.0156,0.1671,,0.8789,,,,,,,,,,,,,,,,0.1155,,,,,0.2298,,0.0752,-0.0141,-0.0,-0.1453,,0.0863,,,,,,,,,,,,,,,,,,,-0.0,-0.0,,,,,,,,,,,,,,-0.0088,,,0.455,0.5031,,,0.0722,0.5256,,,0.2756,,,,,,,,,,,,,,
nonb_056_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0594,,,,-0.3306,,0.3122,-0.0625,,,,,,,,,,,,,,,,,-0.5532,,-0.1559,,0.0066,,,,0.0477,-0.0175,0.115,,-0.0025,0.2295,,-0.0697,,,,,,,,,,,,,,,,0.0042,-0.0465,-0.0363,-0.0067,-0.0025,0.1969,-0.0156,0.0686,-0.1434,-0.1016,0.045,,0.0219,,,,,,,,,,,,,,,,,,,-0.0,-0.0,0.0009,,-0.0006,,,,,,,,,,,,,,0.0274,0.0791,,,0.6328,0.2028,,,-0.0006,,,,,,,,,,,,,,
nonb_066_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0025,-0.0203,-0.0244,0.3149,0.3488,,,,,,,,,,,,,,,,,,,,,0.4988,,,,0.0304,-0.0551,0.0689,,-0.0,0.2673,,0.0,,,,,,,,,,,,,,0.1175,,-0.0564,,,,-0.0,-0.1255,-0.1914,-0.0798,-0.0452,-0.0375,0.1429,,-0.2452,-0.0,-0.0172,,,,,,,,,,,,,,,,,-0.6054,,-0.0004,,-0.0,,,,,,,,,,,,,,-0.0518,-0.084,,0.0172,-0.2248,-0.2256,,,-0.2384,,,,,,,,,,,,,,
nonb_067_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0019,,,,0.4862,,0.6704,0.0009,,,,,,,,,,,,,,,,,-0.0189,,-0.0211,,0.0014,,,,0.0306,0.0605,0.2592,-0.0,-0.0,0.2595,,-0.0137,,,,,,,,,,,,,,,,-0.0733,-0.0809,-0.1077,-0.0032,-0.0,0.0649,-0.143,0.252,-0.0469,-0.0638,0.0635,,0.1594,-0.0004,-0.0,,,,,,,,,,,,,,,,,-0.01,-0.0047,0.0147,,0.0039,,,,,,,,,,,,,,-0.0006,0.4506,,,0.5766,0.352,,,,,,,,,,,,,,,,,
nonb_068_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0002,,,,,,,,,,,,,,,-0.0006,,,-0.0025,,,-0.0311,,,-0.1613,0.2821,,0.2855,-0.0064,,,,,,,,,,,,,,,,,-0.0352,,-0.1097,,0.1244,,,,0.0136,-0.03,-0.0153,,-0.0006,0.3363,,-0.0275,,,,,,,,,,,,-0.0,-0.0004,0.0,,0.1037,,-0.001,-0.001,-0.0006,0.1016,,0.0042,,,0.2848,,0.2771,-0.0004,-0.3906,,,,,,,,,,,,,,,,,-0.0762,-0.0002,-0.0113,,,,,,,,,,,,,,,,-0.0019,0.0974,,,0.2492,0.2516,,,0.0006,,,,,,,,,,,,,,
nonb_071_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0863,0.1761,,0.3218,0.1139,,,,,,,,,,,,,,,,,0.04,,0.0077,,0.3306,,,,0.0625,0.0744,0.1105,,,0.163,,-0.0052,,,,,,,,,,,,-0.0006,-0.0225,-0.2438,-0.0066,-0.0352,,,,,-0.1387,-0.1781,0.0352,-0.0004,-0.0002,0.1811,-0.0564,0.1452,-0.01,-0.0938,,,,,,,,,,,,,,,,,-0.3121,,,,,,,,,,,,,,,,,,0.0327,0.0612,,,0.6697,0.4345,,-0.0,-0.04,,,,,,,,,,,,,,
nonb_072_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001,,,,0.3254,,0.3985,0.0004,,,,,,,,,,,,,,,,,-0.0014,,-0.0016,,-0.0,,,,0.5027,0.0394,0.1322,,-0.0004,0.03,,-0.0047,,,,,,,,,,,,,,,,0.0133,-0.0039,0.2354,-0.193,-0.16,-0.2602,,0.2663,0.5801,0.5812,0.4109,,-0.0207,,,,,,,,,,,,,,,,,,,-0.0,,-0.2438,,0.1314,,,,,,,,,,,,,,-0.0086,0.5433,,,0.6102,0.1814,,,,,,,,,,,,,,,,,
nonb_073_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,-0.001,,,0.0,0.0193,0.3025,0.5011,0.065,,,,,,,,,,,,,,,,,-0.001,,-0.0156,,0.2285,,,,0.06,0.1633,0.3504,,,0.1912,,0.0075,,,,,,,,,,,,,,0.0279,,0.0066,,,,,-0.0047,,0.0098,,,0.3855,,-0.0594,,-0.0002,,,,,,,,,,,,,,,,,-0.0518,,-0.0006,,-0.0002,,,,,,,,,,,,-0.0,-0.0019,-0.034,0.4883,0.0,0.0319,0.2211,0.1143,,-0.0002,0.1945,,,,,,,,,,,,,,
nonb_074_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,0.2494,,,0.0,,,,0.0025,-0.0,0.495,0.0564,,,,,,,,,,,-0.0006,,,,,,,,0.3829,,0.3452,,,,-0.0075,0.0,0.1182,,,,,0.0127,,-0.0002,,,,,,,,,,-0.0006,-0.0,0.1442,,0.2285,,,,,-0.0004,-0.0,0.0605,,,0.1597,,-0.0479,-0.0002,-0.0025,,,,,,,,,,,,,,,,,-0.15,,-0.001,,,,,,,,,,,,,,,,-0.2266,-0.0619,,-0.0025,-0.2699,-0.6104,,,-0.0299,,,,,,,,,,,,,,
nonb_075_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0004,-0.0039,,-0.0827,-0.0088,-0.0039,,0.1826,,,0.1693,0.1501,,0.0306,0.0141,,,,,,,,,,,,,,,,,0.1573,,0.4616,-0.0015,0.423,,,,-0.0003,-0.001,0.4875,0.3976,0.1992,0.0777,,0.0141,,,,,,,,,,,,,,-0.001,,0.0899,,,,,-0.006,,,,,0.1702,,0.7023,,-0.0,,,,,,,,,,,,,,,,,0.0361,,,,,,,,,,,,,,,,,,-0.0004,0.1034,,,0.5762,0.6551,,,0.048,-0.0004,,,,,,,,,,,,,
nonb_080_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4281,,0.6891,0.0,,,,,,,,,,,,,,,,,,,-0.0738,,0.0039,,,,0.0036,-0.2682,0.2,,0.0002,0.1684,,-0.0066,,,,,,,,,,,,,,,,-0.068,,,,,0.1303,-0.1509,0.0757,-0.04,-0.0479,0.1573,,0.12,,,,,,,,,,,,,,,,,,,-0.0,,0.0019,,0.0006,,,,,,,,,,,-0.0014,,,0.0591,0.1882,,-0.0,0.0492,0.16,,,0.0564,,,,,,,,,,,,,,
nonb_081_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,0.0055,0.3751,,,,,,,,,,,,,,,,,,,0.0657,,0.2691,,,,0.0297,0.1257,0.502,0.0002,0.0,0.3164,,,,,,,,,,,,,,,,,,-0.0125,,,,-0.0032,0.0054,-0.1593,0.1846,,,-0.1969,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,-0.0623,-0.0004,,-0.0672,,,,-0.0006,-0.0459,,,-0.0052,-0.1463,,-0.0172,-0.2194,,,,,,,,,,,,,,,,,,
nonb_082_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.101,-0.0,0.5857,0.2377,,,,,,,,,,,,,,,,,,,0.3929,,0.0186,,,,0.0,-0.1793,0.5484,-0.0098,,,,-0.0005,,,,,,,,,,,,,,0.2178,0.0003,0.1959,,,,-0.0004,-0.0134,-0.0345,0.0054,,-0.0,0.5273,0.0127,0.7515,,,,,,,,,,,,,,,,,,,,,-0.0,,-0.0006,,,-0.0006,,,,,,,,,,-0.0,-0.485,-0.3878,-0.0002,-0.0028,-0.344,-0.3985,,,-0.0208,,,,,,,,,,,,,,
nonb_085_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,-0.0002,,,,,,,0.1269,,0.3164,0.0352,,,,,,,,,,,,,,,,,,,,,0.2436,,,,0.0105,-0.0183,0.0664,-0.0,-0.1686,0.3821,-0.0019,0.0,,,,,,,,,,,,,,,,0.055,-0.0025,-0.0655,-0.0908,-0.0977,-0.0164,-0.0061,0.0412,-0.0002,-0.0,0.157,,0.162,-0.0002,-0.0002,,,,,,,,,,,,,,,,,0.0332,,,,,,,,,,,,,,,,,,-0.0331,0.1519,,,0.4112,0.7821,,,0.0047,,,,,,,,,,,,,,
nonb_086_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1269,,0.0791,,,,,,,,,,,,,,,,,,,,0.1454,,,,,,,-0.0002,0.3129,0.0,,0.4813,,0.0002,,,,,,,,,,,,,,,,0.2141,-0.0004,-0.0002,,,0.422,,-0.0945,-0.5291,-0.5347,0.0293,,0.4472,,,,,,,,,,,,,,,,,,,0.155,,,,-0.0002,,,,,,,,,,,,,,0.0477,0.2082,,,0.7932,,,,0.0077,,,,,,,,,,,,,,
nonb_087_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6152,,0.63,0.3164,,,,,,,,,,,,,,,,,,,0.2025,,0.4307,,,,0.0467,-0.0066,0.6661,0.65,0.65,0.2438,,0.2025,,,,,,,,,,,,,,,,0.3488,,,0.0088,0.4944,0.8227,-0.0006,-0.0028,,,0.0647,,0.3675,,,,,,,,,,,,,,,,,,,0.0004,,0.0077,,,,,,,,,,,,,,,,0.0858,0.25,,,0.9566,0.0056,,,-0.0,,,,,,,,,,,,,,
nonb_088_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3672,,,,,,-0.0591,0.0703,,0.0101,0.0306,,,,,,,,,,,,,,,,,,,0.9752,0.8789,0.8789,,,,-0.1132,-0.1097,0.0716,0.8848,0.4598,0.3094,,0.0827,,-0.0025,,,,,,,,,,-0.0032,-0.0002,0.2788,,0.1469,,,,,-0.0506,,-0.0863,,,0.1441,,0.2011,,,,,,,,,,,,,,,,,,,-0.2139,,,,,,,,,,,,,,,,,,,-0.0722,,,-0.0002,-0.0032,,,-0.1016,,,,,,,,,,,,,,
nonb_089_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7809,,-0.3772,-0.1806,,,,,,,,,,,,,,,,,,,-0.04,,-0.0002,,,,-0.0005,0.085,-0.0184,-0.3236,-0.0,-0.1225,,-0.2563,,,,,,,,,,,,,,-0.0375,,-0.1908,,,,-0.0225,-0.2152,-0.3137,0.1498,-0.0004,,0.2981,,,,,,,,,,,,,,,,,,,,,0.0113,,,,,,,-0.0,,,,,,,,-0.0056,,,0.0225,0.3686,,-0.0827,-0.2373,0.5166,,-0.1097,-0.1296,,,,,,,,,,,,,,
nonb_115_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0656,-0.2204,-0.4078,0.3488,,,,,,,,,,,,,,,,,,,0.0127,,0.3575,,,,-0.0325,-0.043,0.0232,,,0.263,,,,,,,,,,,,,,,,0.0006,,0.088,-0.0074,0.0136,-0.0016,,0.2988,,-0.1344,-0.3675,-0.1139,0.4275,,0.4389,,,,,,,,,,,,,,,,,,,,,,,-0.0004,,,,,,,,,,,,,,-0.0452,-0.0428,,,-0.65,-0.1927,,,0.0421,,,,,,,,,,,,,,
nonb_116_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0306,,,,,,,,,,,,,,,,,,,,,,,,,-0.0594,,0.4636,0.0029,,,,,,,,,,,,,,,,,,,-0.0032,,0.0314,,,-0.0,0.0273,-0.0968,0.293,,,-0.0361,,-0.0001,,,,,,,,,,,,,,,,-0.0679,,-0.0,,-0.0264,-0.1928,-0.2991,-0.1242,,,-0.0714,,-0.0657,,,,,,,,,,,,,,,,,,,-0.0938,,-0.1269,,,,,-0.0172,,,-0.0,,,,,,,-0.0002,-0.0144,-0.0189,-0.1615,-0.0039,-0.0789,0.0095,,0.0005,-0.0219,-0.0077,,,,,,,,,,,,,
nonb_117_nb,False Positive,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0,,,-0.001,,,-0.0004,0.0266,-0.0,0.0516,0.1359,,,,,,,,,,,,,,,,,-0.0097,,0.1259,,0.0564,,,,0.1248,-0.2228,0.5134,0.0004,0.003,0.25,,-0.0014,,,,,,,,,,,,,,,,0.0238,,,,,-0.1418,-0.3306,-0.0438,-0.0014,-0.0014,0.2503,,0.8194,,,,,,,,,,,,,,,,,,,-0.0398,,,,,,,,,,,,,,,,,,0.3923,0.1754,,,0.3809,0.1065,,-0.01,-0.0305,-0.0088,,,,,,,,,,,,,
