residue,R,leg,water_O_idx,acceptor_atom,mean_dist_A,std_dist_A,strong,stable,mechanistic
THR124,-0.7733,water_H → protein,10727,OG1,2.427,0.0,True,True,True
THR124,-0.7733,water_H → LCA,25892,O,2.427,0.0,True,True,True
THR124,-0.7733,water_H → LCA,12587,O,2.432,0.0,True,True,True
THR124,-0.7733,water_H → protein,27506,OG1,2.432,0.0,True,True,True
THR124,-0.7733,water_H → LCA,27929,O,2.432,0.0,True,True,True
THR124,-0.7733,water_H → LCA,18848,O,2.434,0.0,True,True,True
THR124,-0.7733,water_H → LCA,28316,O,2.435,0.0,True,True,True
THR124,-0.7733,water_H → protein,26282,OG1,2.436,0.0,True,True,True
THR124,-0.7733,water_H → LCA,12935,O,2.438,0.0,True,True,True
THR124,-0.7733,water_H → LCA,28349,O,2.439,0.0,True,True,True
THR124,-0.7733,water_H → LCA,3959,O,2.44,0.0,True,True,True
THR124,-0.7733,water_H → LCA,18764,O,2.441,0.0,True,True,True
THR124,-0.7733,water_H → protein,17069,OG1,2.442,0.0,True,True,True
THR124,-0.7733,water_H → LCA,17462,O,2.443,0.0,True,True,True
THR124,-0.7733,water_H → protein,23207,OG1,2.446,0.0,True,True,True
THR124,-0.7733,water_H → LCA,14345,O,2.447,0.0,True,True,True
THR124,-0.7733,water_H → LCA,16916,O,2.447,0.0,True,True,True
THR124,-0.7733,water_H → LCA,18290,O,2.447,0.0,True,True,True
THR124,-0.7733,water_H → protein,3659,OG1,2.45,0.0,True,True,True
THR124,-0.7733,water_H → LCA,10388,O,2.45,0.0,True,True,True
THR124,-0.7733,water_H → LCA,22013,O,2.45,0.0,True,True,True
THR124,-0.7733,water_H → LCA,5423,O,2.462,0.0,True,True,True
THR124,-0.7733,water_H → LCA,28358,O,2.464,0.0,True,True,True
THR124,-0.7733,water_H → LCA,10730,O,2.465,0.0,True,True,True
THR124,-0.7733,water_H → LCA,16490,O,2.465,0.0,True,True,True
THR124,-0.7733,water_H → LCA,20864,O,2.466,0.0,True,True,True
THR124,-0.7733,water_H → protein,27236,OG1,2.467,0.0,True,True,True
THR124,-0.7733,water_H → protein,15365,OG1,2.468,0.0,True,True,True
THR124,-0.7733,water_H → LCA,18062,O,2.469,0.0,True,True,True
THR124,-0.7733,water_H → protein,26807,OG1,2.477,0.0,True,True,True
THR124,-0.7733,water_H → LCA,12551,O,2.48,0.0,True,True,True
THR124,-0.7733,water_H → LCA,3899,O,2.481,0.0,True,True,True
THR124,-0.7733,water_H → protein,25439,OG1,2.484,0.0,True,True,True
THR124,-0.7733,water_H → protein,10799,OG1,2.485,0.0,True,True,True
THR124,-0.7733,water_H → protein,25232,OG1,2.485,0.2746,True,True,True
THR124,-0.7733,water_H → LCA,18746,O,2.489,0.0,True,True,True
THR124,-0.7733,water_H → protein,6158,OG1,2.49,0.0,True,True,True
THR124,-0.7733,water_H → protein,3755,OG1,2.494,0.0,True,True,True
THR124,-0.7733,water_H → protein,22304,OG1,2.497,0.0,True,True,True
THR124,-0.7733,water_H → LCA,17321,O,2.498,0.0,True,True,True
THR124,-0.7733,water_H → LCA,24332,O,2.498,0.0,True,True,True
THR124,-0.7733,water_H → LCA,28349,O,2.498,0.0,True,True,True
THR124,-0.7733,water_H → protein,24752,OG1,2.499,0.0,True,True,True
THR124,-0.7733,water_H → LCA,4304,O,2.501,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7910,O,2.503,0.0,False,True,False
THR124,-0.7733,water_H → protein,18629,OG1,2.507,0.0,False,True,False
THR124,-0.7733,water_H → protein,15365,OG1,2.51,0.0,False,True,False
THR124,-0.7733,water_H → protein,21395,N,2.51,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23651,O,2.51,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28808,O,2.51,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27506,O,2.512,0.0,False,True,False
THR124,-0.7733,water_H → protein,19718,OG1,2.515,0.0,False,True,False
THR124,-0.7733,water_H → protein,20180,OG1,2.519,0.0,False,True,False
THR124,-0.7733,water_H → protein,19439,N,2.52,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12137,O,2.523,0.0,False,True,False
THR124,-0.7733,water_H → protein,3482,OG1,2.526,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9167,O,2.526,0.0,False,True,False
THR124,-0.7733,water_H → protein,28685,OG1,2.527,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8147,O,2.529,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21848,O,2.53,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27929,O,2.533,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18461,O,2.535,0.0,False,True,False
THR124,-0.7733,water_H → protein,28061,OG1,2.536,0.0,False,True,False
THR124,-0.7733,water_H → protein,11171,OG1,2.539,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20147,O,2.548,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11840,O,2.549,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26357,O,2.549,0.0,False,True,False
THR124,-0.7733,water_H → LCA,29309,O,2.549,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26546,O,2.55,0.0,False,True,False
THR124,-0.7733,water_H → protein,4649,OG1,2.552,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8045,O,2.552,0.0,False,True,False
THR124,-0.7733,water_H → protein,12812,OG1,2.554,0.0,False,True,False
THR124,-0.7733,water_H → protein,12953,OG1,2.556,0.0,False,True,False
THR124,-0.7733,water_H → protein,7802,OG1,2.557,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11981,O,2.558,0.0,False,True,False
THR124,-0.7733,water_H → protein,22013,OG1,2.559,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20138,O,2.56,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9857,O,2.562,0.0,False,True,False
THR124,-0.7733,water_H → protein,21779,OG1,2.562,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12905,O,2.566,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5288,O,2.569,0.0,False,True,False
THR124,-0.7733,water_H → protein,22031,OG1,2.569,0.0,False,True,False
THR124,-0.7733,water_H → protein,10367,OG1,2.57,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6341,O,2.571,0.0,False,True,False
THR124,-0.7733,water_H → protein,5795,N,2.573,0.0,False,True,False
THR124,-0.7733,water_H → protein,11171,OG1,2.573,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25796,O,2.573,0.0,False,True,False
THR124,-0.7733,water_H → protein,27839,OG1,2.573,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18629,O,2.574,0.0,False,True,False
THR124,-0.7733,water_H → protein,21617,OG1,2.574,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6335,O,2.576,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18542,O,2.58,0.0,False,True,False
THR124,-0.7733,water_H → protein,7334,OG1,2.582,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8039,O,2.583,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20117,O,2.584,0.0,False,True,False
THR124,-0.7733,water_H → LCA,6281,O,2.585,0.0,False,True,False
THR124,-0.7733,water_H → protein,10568,OG1,2.587,0.0,False,True,False
THR124,-0.7733,water_H → protein,11840,OG1,2.592,0.0,False,True,False
THR124,-0.7733,water_H → LCA,19820,O,2.596,0.0,False,True,False
THR124,-0.7733,water_H → protein,11495,OG1,2.599,0.0,False,True,False
THR124,-0.7733,water_H → protein,9167,N,2.6,0.0,False,True,False
THR124,-0.7733,water_H → protein,18461,OG1,2.6,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12812,O,2.607,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17045,O,2.607,0.0,False,True,False
THR124,-0.7733,water_H → protein,19772,OG1,2.607,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18764,O,2.61,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8261,O,2.611,0.0,False,True,False
THR124,-0.7733,water_H → protein,21557,OG1,2.612,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25625,O,2.612,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28316,O,2.612,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26384,O,2.615,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15137,O,2.619,0.0,False,True,False
THR124,-0.7733,water_H → protein,16355,OG1,2.619,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23540,O,2.619,0.0,False,True,False
THR124,-0.7733,water_H → protein,3908,OG1,2.62,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21557,O,2.621,0.0,False,True,False
THR124,-0.7733,water_H → protein,19412,N,2.627,0.0,False,True,False
THR124,-0.7733,water_H → protein,27407,OG1,2.627,0.0,False,True,False
THR124,-0.7733,water_H → protein,21977,OG1,2.628,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24800,O,2.63,0.0,False,True,False
THR124,-0.7733,water_H → protein,16949,N,2.632,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21998,O,2.634,0.0,False,True,False
THR124,-0.7733,water_H → protein,11462,OG1,2.64,0.0,False,True,False
THR124,-0.7733,water_H → protein,12551,OG1,2.641,0.0,False,True,False
THR124,-0.7733,water_H → protein,19439,OG1,2.641,0.0,False,True,False
THR124,-0.7733,water_H → protein,26714,OG1,2.642,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10163,O,2.643,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10691,O,2.643,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15161,O,2.644,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25220,O,2.645,0.0,False,True,False
THR124,-0.7733,water_H → protein,3818,OG1,2.647,0.0,False,True,False
THR124,-0.7733,water_H → protein,20573,N,2.648,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27359,O,2.648,0.0,False,True,False
THR124,-0.7733,water_H → protein,15137,OG1,2.652,0.0,False,True,False
THR124,-0.7733,water_H → protein,11261,OG1,2.658,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21848,O,2.659,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16022,O,2.661,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18875,O,2.661,0.0,False,True,False
THR124,-0.7733,water_H → protein,6851,OG1,2.662,0.0,False,True,False
THR124,-0.7733,water_H → protein,18893,N,2.664,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28253,O,2.665,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4580,O,2.666,0.0,False,True,False
THR124,-0.7733,water_H → protein,17498,N,2.669,0.0,False,True,False
THR124,-0.7733,water_H → protein,16316,OG1,2.67,0.0,False,True,False
THR124,-0.7733,water_H → protein,8777,OG1,2.671,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20828,O,2.674,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10388,O,2.677,0.0,False,True,False
THR124,-0.7733,water_H → protein,14669,OG1,2.677,0.0,False,True,False
THR124,-0.7733,water_H → protein,24800,OG1,2.677,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5477,O,2.678,0.0,False,True,False
THR124,-0.7733,water_H → protein,17462,OG1,2.678,0.0,False,True,False
THR124,-0.7733,water_H → protein,14111,OG1,2.679,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27839,O,2.682,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10040,O,2.684,0.0,False,True,False
THR124,-0.7733,water_H → protein,16043,OG1,2.685,0.0,False,True,False
THR124,-0.7733,water_H → protein,23540,OG1,2.687,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3872,O,2.688,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23207,O,2.688,0.0,False,True,False
THR124,-0.7733,water_H → protein,16520,N,2.689,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9542,O,2.691,0.0,False,True,False
THR124,-0.7733,water_H → protein,16466,OG1,2.695,0.0,False,True,False
THR124,-0.7733,water_H → protein,17723,OG1,2.702,0.0,False,True,False
THR124,-0.7733,water_H → protein,18443,OG1,2.702,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7202,O,2.703,0.0,False,True,False
THR124,-0.7733,water_H → protein,4304,OG1,2.705,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18701,O,2.706,0.0,False,True,False
THR124,-0.7733,water_H → protein,17723,OG1,2.707,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3755,O,2.709,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13088,O,2.712,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5630,O,2.713,0.0,False,True,False
THR124,-0.7733,water_H → protein,21947,OG1,2.714,0.0,False,True,False
THR124,-0.7733,water_H → protein,12587,OG1,2.717,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18581,O,2.717,0.0,False,True,False
THR124,-0.7733,water_H → protein,20606,OG1,2.72,0.0,False,True,False
THR124,-0.7733,water_H → LCA,26678,O,2.721,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15926,O,2.724,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9041,O,2.725,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11060,O,2.726,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12686,O,2.726,0.0,False,True,False
THR124,-0.7733,water_H → protein,14531,OG1,2.728,0.0,False,True,False
THR124,-0.7733,water_H → protein,5288,OG1,2.729,0.0,False,True,False
THR124,-0.7733,water_H → LCA,22031,O,2.729,0.0,False,True,False
THR124,-0.7733,water_H → protein,25760,OG1,2.732,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4982,O,2.734,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8045,O,2.734,0.0,False,True,False
THR124,-0.7733,water_H → protein,8777,N,2.734,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10175,O,2.736,0.0,False,True,False
THR124,-0.7733,water_H → protein,23435,OG1,2.736,0.0,False,True,False
THR124,-0.7733,water_H → protein,24065,OG1,2.736,0.0,False,True,False
THR124,-0.7733,water_H → protein,4775,OG1,2.738,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3533,O,2.739,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11171,O,2.742,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18314,O,2.743,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28061,O,2.748,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10568,O,2.749,0.0,False,True,False
THR124,-0.7733,water_H → protein,23699,OG1,2.749,0.0,False,True,False
THR124,-0.7733,water_H → protein,19610,OG1,2.75,0.0,False,True,False
THR124,-0.7733,water_H → protein,4901,OG1,2.751,0.0,False,True,False
THR124,-0.7733,water_H → protein,24335,OG1,2.754,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23207,O,2.757,0.0,False,True,False
THR124,-0.7733,water_H → protein,3377,OG1,2.759,0.0,False,True,False
THR124,-0.7733,water_H → protein,12803,OG1,2.76,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28253,O,2.76,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4595,O,2.761,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8948,O,2.761,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28061,O,2.762,0.0,False,True,False
THR124,-0.7733,water_H → protein,5765,OG1,2.765,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18443,O,2.765,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5990,O,2.767,0.0,False,True,False
THR124,-0.7733,water_H → LCA,3287,O,2.769,0.0,False,True,False
THR124,-0.7733,water_H → protein,4595,OG1,2.769,0.0,False,True,False
THR124,-0.7733,water_H → protein,18167,OG1,2.769,0.0,False,True,False
THR124,-0.7733,water_H → protein,22736,OG1,2.77,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25286,O,2.771,0.0,False,True,False
THR124,-0.7733,water_H → protein,6815,OG1,2.774,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8471,O,2.774,0.0,False,True,False
THR124,-0.7733,water_H → protein,25157,OG1,2.774,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25196,O,2.775,0.0,False,True,False
THR124,-0.7733,water_H → protein,29408,OG1,2.775,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16466,O,2.779,0.0,False,True,False
THR124,-0.7733,water_H → protein,19148,OG1,2.779,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27236,O,2.779,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27359,O,2.779,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18353,O,2.782,0.0,False,True,False
THR124,-0.7733,water_H → LCA,21701,O,2.783,0.0,False,True,False
THR124,-0.7733,water_H → protein,23330,OG1,2.783,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8426,O,2.786,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12812,O,2.786,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16916,O,2.791,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18701,O,2.793,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24464,O,2.793,0.0,False,True,False
THR124,-0.7733,water_H → protein,4700,OG1,2.797,0.0,False,True,False
THR124,-0.7733,water_H → LCA,5765,O,2.798,0.0,False,True,False
THR124,-0.7733,water_H → protein,22154,OG1,2.798,0.0,False,True,False
THR124,-0.7733,water_H → LCA,24566,O,2.798,0.0,False,True,False
THR124,-0.7733,water_H → protein,27449,OG1,2.801,0.0,False,True,False
THR124,-0.7733,water_H → protein,16490,OG1,2.803,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17882,O,2.805,0.0,False,True,False
THR124,-0.7733,water_H → protein,18659,OG1,2.812,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12905,O,2.814,0.0,False,True,False
THR124,-0.7733,water_H → protein,16904,OG1,2.814,0.0,False,True,False
THR124,-0.7733,water_H → protein,10835,OG1,2.815,0.0,False,True,False
THR124,-0.7733,water_H → LCA,12137,O,2.818,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20921,O,2.821,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10568,O,2.823,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7649,O,2.824,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11093,O,2.824,0.0,False,True,False
THR124,-0.7733,water_H → LCA,7790,O,2.825,0.0,False,True,False
THR124,-0.7733,water_H → LCA,4901,O,2.827,0.0,False,True,False
THR124,-0.7733,water_H → protein,13373,OG1,2.828,0.0,False,True,False
THR124,-0.7733,water_H → protein,16949,OG1,2.828,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8285,O,2.829,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17420,O,2.831,0.0,False,True,False
THR124,-0.7733,water_H → protein,23975,N,2.833,0.0,False,True,False
THR124,-0.7733,water_H → LCA,28460,O,2.834,0.0,False,True,False
THR124,-0.7733,water_H → protein,3482,OG1,2.836,0.0,False,True,False
THR124,-0.7733,water_H → protein,8240,OG1,2.836,0.0,False,True,False
THR124,-0.7733,water_H → protein,8846,OG1,2.836,0.0,False,True,False
THR124,-0.7733,water_H → protein,12209,N,2.836,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25265,O,2.838,0.0,False,True,False
THR124,-0.7733,water_H → protein,18314,OG1,2.84,0.0,False,True,False
THR124,-0.7733,water_H → LCA,27449,O,2.842,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15683,O,2.845,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13643,O,2.847,0.0,False,True,False
THR124,-0.7733,water_H → protein,19439,OG1,2.848,0.0,False,True,False
THR124,-0.7733,water_H → protein,12137,OG1,2.851,0.0,False,True,False
THR124,-0.7733,water_H → protein,20414,N,2.851,0.0,False,True,False
THR124,-0.7733,water_H → protein,5735,OG1,2.852,0.0,False,True,False
THR124,-0.7733,water_H → LCA,23207,O,2.852,0.0,False,True,False
THR124,-0.7733,water_H → protein,18983,OG1,2.853,0.0,False,True,False
THR124,-0.7733,water_H → LCA,16595,O,2.854,0.0,False,True,False
THR124,-0.7733,water_H → LCA,17420,O,2.854,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11900,O,2.858,0.0,False,True,False
THR124,-0.7733,water_H → protein,16043,OG1,2.858,0.0,False,True,False
THR124,-0.7733,water_H → LCA,25220,O,2.858,0.0,False,True,False
THR124,-0.7733,water_H → protein,17498,N,2.859,0.0,False,True,False
THR124,-0.7733,water_H → protein,27281,N,2.859,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11027,O,2.862,0.0,False,True,False
THR124,-0.7733,water_H → LCA,13532,O,2.862,0.0,False,True,False
THR124,-0.7733,water_H → protein,15158,OG1,2.862,0.0,False,True,False
THR124,-0.7733,water_H → protein,18746,OG1,2.862,0.0,False,True,False
THR124,-0.7733,water_H → LCA,14258,O,2.863,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9551,O,2.864,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9296,O,2.865,0.0,False,True,False
THR124,-0.7733,water_H → protein,18353,OG1,2.865,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8939,O,2.867,0.0,False,True,False
THR124,-0.7733,water_H → LCA,8948,O,2.867,0.0,False,True,False
THR124,-0.7733,water_H → protein,10574,OG1,2.867,0.0,False,True,False
THR124,-0.7733,water_H → protein,11810,OG1,2.867,0.0,False,True,False
THR124,-0.7733,water_H → LCA,9542,O,2.869,0.0,False,True,False
THR124,-0.7733,water_H → protein,5795,OG1,2.87,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18701,O,2.87,0.0,False,True,False
THR124,-0.7733,water_H → protein,19622,N,2.872,0.0,False,True,False
THR124,-0.7733,water_H → LCA,15158,O,2.873,0.0,False,True,False
THR124,-0.7733,water_H → LCA,10883,O,2.878,0.0,False,True,False
THR124,-0.7733,water_H → protein,5087,OG1,2.88,0.0,False,True,False
THR124,-0.7733,water_H → LCA,20921,O,2.883,0.0,False,True,False
THR124,-0.7733,water_H → LCA,18410,O,2.886,0.0,False,True,False
THR124,-0.7733,water_H → LCA,11735,O,2.888,0.0,False,True,False
